"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated";"saapuneet_hakemukset_kumu"
"Tartuntatautipäiväraha";"2022";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"6783";"2023/12/01 09:44:18";"535483"
"Tartuntatautipäiväraha";"2022";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"6604";"2023/12/01 09:44:18";"542087"
"Tartuntatautipäiväraha";"2022";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"6485";"2023/12/01 09:44:18";"548572"
"Tartuntatautipäiväraha";"2022";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"7269";"2023/12/01 09:44:18";"555841"
"Tartuntatautipäiväraha";"2022";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"7244";"2023/12/01 09:44:18";"563085"
"Tartuntatautipäiväraha";"2022";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"7182";"2023/12/01 09:44:18";"570267"
"Tartuntatautipäiväraha";"2022";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"4650";"2023/12/01 09:44:18";"574917"
"Tartuntatautipäiväraha";"2022";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"7916";"2023/12/01 09:44:18";"582833"
"Tartuntatautipäiväraha";"2022";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"7401";"2023/12/01 09:44:18";"590234"
"Tartuntatautipäiväraha";"2022";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"6719";"2023/12/01 09:44:18";"596953"
"Tartuntatautipäiväraha";"2023";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"4518";"2023/12/01 09:44:18";"4518"
"Tartuntatautipäiväraha";"2023";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"5306";"2023/12/01 09:44:18";"9824"
"Tartuntatautipäiväraha";"2023";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"4595";"2023/12/01 09:44:18";"14419"
"Tartuntatautipäiväraha";"2023";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"3435";"2023/12/01 09:44:18";"17854"
"Tartuntatautipäiväraha";"2023";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"2897";"2023/12/01 09:44:18";"20751"
"Tartuntatautipäiväraha";"2023";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"1763";"2023/12/01 09:44:18";"22514"
"Tartuntatautipäiväraha";"2023";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"2058";"2023/12/01 09:44:18";"24572"
"Tartuntatautipäiväraha";"2023";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"1650";"2023/12/01 09:44:18";"26222"
"Tartuntatautipäiväraha";"2023";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"1405";"2023/12/01 09:44:18";"27627"
"Tartuntatautipäiväraha";"2023";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"956";"2023/12/01 09:44:18";"28583"
"Tartuntatautipäiväraha";"2023";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"831";"2023/12/01 09:44:18";"29414"
"Tartuntatautipäiväraha";"2023";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"811";"2023/12/01 09:44:18";"30225"
"Tartuntatautipäiväraha";"2023";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"963";"2023/12/01 09:44:18";"31188"
"Tartuntatautipäiväraha";"2023";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"295";"2023/12/01 09:44:18";"31483"
"Tartuntatautipäiväraha";"2023";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"577";"2023/12/01 09:44:18";"32060"
"Tartuntatautipäiväraha";"2023";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"414";"2023/12/01 09:44:18";"32474"
"Tartuntatautipäiväraha";"2023";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"256";"2023/12/01 09:44:18";"32730"
"Tartuntatautipäiväraha";"2023";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"268";"2023/12/01 09:44:18";"32998"
"Tartuntatautipäiväraha";"2023";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"246";"2023/12/01 09:44:18";"33244"
"Tartuntatautipäiväraha";"2023";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"108";"2023/12/01 09:44:18";"33352"
"Tartuntatautipäiväraha";"2023";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"131";"2023/12/01 09:44:18";"33483"
"Tartuntatautipäiväraha";"2023";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"145";"2023/12/01 09:44:18";"33628"
"Tartuntatautipäiväraha";"2023";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"73";"2023/12/01 09:44:18";"33701"
"Tartuntatautipäiväraha";"2023";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"56";"2023/12/01 09:44:18";"33757"
"Tartuntatautipäiväraha";"2023";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"143";"2023/12/01 09:44:18";"33900"
"Tartuntatautipäiväraha";"2023";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"142";"2023/12/01 09:44:18";"34042"
"Tartuntatautipäiväraha";"2023";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"107";"2023/12/01 09:44:18";"34149"
"Tartuntatautipäiväraha";"2023";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"112";"2023/12/01 09:44:18";"34261"
"Tartuntatautipäiväraha";"2023";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"82";"2023/12/01 09:44:18";"34343"
"Tartuntatautipäiväraha";"2023";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"26";"2023/12/01 09:44:18";"34369"
"Tartuntatautipäiväraha";"2023";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"10";"2023/12/01 09:44:18";"34379"
"Tartuntatautipäiväraha";"2023";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"8";"2023/12/01 09:44:18";"34387"
"Tartuntatautipäiväraha";"2023";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"13";"2023/12/01 09:44:18";"34400"
"Tartuntatautipäiväraha";"2023";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"9";"2023/12/01 09:44:18";"34409"
"Tartuntatautipäiväraha";"2023";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"9";"2023/12/01 09:44:18";"34418"
"Tartuntatautipäiväraha";"2023";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"11";"2023/12/01 09:44:18";"34429"
"Tartuntatautipäiväraha";"2023";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"5";"2023/12/01 09:44:18";"34434"
"Tartuntatautipäiväraha";"2023";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"8";"2023/12/01 09:44:18";"34442"
"Tartuntatautipäiväraha";"2023";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"9";"2023/12/01 09:44:18";"34451"
"Tartuntatautipäiväraha";"2023";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"10";"2023/12/01 09:44:18";"34461"
"Tartuntatautipäiväraha";"2023";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"11";"2023/12/01 09:44:18";"34472"
"Tartuntatautipäiväraha";"2023";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"8";"2023/12/01 09:44:18";"34480"
"Tartuntatautipäiväraha";"2023";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"3";"2023/12/01 09:44:18";"34483"
"Tartuntatautipäiväraha";"2023";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"10";"2023/12/01 09:44:18";"34493"
"Tartuntatautipäiväraha";"2023";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"24";"2023/12/01 09:44:18";"34517"
"Tartuntatautipäiväraha";"2023";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"23";"2023/12/01 09:44:18";"34540"
"Tartuntatautipäiväraha";"2023";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"23";"2023/12/01 09:44:18";"34563"
